"CODE","ACCPDX","STRAGE","ENDAGE","SEX","PDX_LEVEL","BK1","BK2"
"M8001","True",31,200,"2",0,"",""
"M8002","True",31,200,"2",0,"",""
"M8003","True",31,200,"2",0,"",""
"M8004","True",31,200,"2",0,"",""
"M8005","True",31,200,"2",0,"",""
"M8006","True",31,200,"2",0,"",""
"M8007","True",31,200,"2",0,"",""
"M8008","True",31,200,"2",0,"",""
"M8009","True",31,200,"2",0,"",""
"M801","True",1,200,"2",0,"",""
"M8010","True",1,200,"2",0,"",""
"M8011","True",1,200,"2",0,"",""
"M8012","True",1,200,"2",0,"",""
"M8013","True",1,200,"2",0,"",""
"M8014","True",1,200,"2",0,"",""
"M8015","True",1,200,"2",0,"",""
"M8016","True",1,200,"2",0,"",""
"M8017","True",1,200,"2",0,"",""
"M8018","True",1,200,"2",0,"",""
"M8019","True",1,200,"2",0,"",""
"M802","True",0,200,"12",0,"",""
"M8020","True",0,200,"12",0,"",""
"M8021","True",0,200,"12",0,"",""
"M8022","True",0,200,"12",0,"",""
"M8023","True",0,200,"12",0,"",""
"M8024","True",0,200,"12",0,"",""
"M8025","True",0,200,"12",0,"",""
"M8026","True",0,200,"12",0,"",""
"M8027","True",0,200,"12",0,"",""
"M8028","True",0,200,"12",0,"",""
"M8029","True",0,200,"12",0,"",""
"M803","True",0,200,"12",0,"",""
"M8030","True",0,200,"12",0,"",""
"M8031","True",0,200,"12",0,"",""
"M8032","True",0,200,"12",0,"",""
"M8033","True",0,200,"12",0,"",""
"M8034","True",0,200,"12",0,"",""
"M8035","True",0,200,"12",0,"",""
"M8036","True",0,200,"12",0,"",""
"M8037","True",0,200,"12",0,"",""
"M8038","True",0,200,"12",0,"",""
"M8039","True",0,200,"12",0,"",""
"M804","True",0,200,"12",0,"",""
"M8040","True",0,200,"12",0,"",""
"M8041","True",0,200,"12",0,"",""
"M8042","True",0,200,"12",0,"",""
"M8043","True",0,200,"12",0,"",""
"M8044","True",0,200,"12",0,"",""
"M8045","True",0,200,"12",0,"",""
"M8046","True",0,200,"12",0,"",""
"M8047","True",0,200,"12",0,"",""
"M8048","True",0,200,"12",0,"",""
"M8049","True",0,200,"12",0,"",""
"M805","True",1,200,"12",0,"",""
"M8050","True",1,200,"12",0,"",""
"M8051","True",1,200,"12",0,"",""
"M8052","True",1,200,"12",0,"",""
"M8053","True",1,200,"12",0,"",""
"M8054","True",1,200,"12",0,"",""
"M8055","True",1,200,"12",0,"",""
"M8056","True",1,200,"12",0,"",""
"M8057","True",1,200,"12",0,"",""
"M8058","True",1,200,"12",0,"",""
"M8059","True",1,200,"12",0,"",""
"M808","True",0,200,"12",0,"",""
"M8080","True",0,200,"12",0,"",""
"M8081","True",0,200,"12",0,"",""
"M8082","True",0,200,"12",0,"",""
"M8083","True",0,200,"12",0,"",""
"M8084","True",0,200,"12",0,"",""
"M8085","True",0,200,"12",0,"",""
"M8086","True",0,200,"12",0,"",""
"M8087","True",0,200,"12",0,"",""
"M8088","True",0,200,"12",0,"",""
"M8089","True",0,200,"12",0,"",""
"M809","True",0,200,"12",0,"",""
"M8090","True",0,200,"12",0,"",""
"M8091","True",0,200,"12",0,"",""
"M8092","True",0,200,"12",0,"",""
"M8093","True",0,200,"12",0,"",""
"M8094","True",0,200,"12",0,"",""
"M8095","True",0,200,"12",0,"",""
"M8096","True",0,200,"12",0,"",""
"M8097","True",0,200,"12",0,"",""
"M8098","True",0,200,"12",0,"",""
"M8099","True",0,200,"12",0,"",""
"M81","True",0,200,"12",0,"",""
"M810","True",31,200,"2",0,"",""
"M8100","True",31,200,"2",0,"",""
"M8101","True",31,200,"2",0,"",""
"M8102","True",31,200,"2",0,"",""
"M8103","True",31,200,"2",0,"",""
"M8104","True",31,200,"2",0,"",""
"M8105","True",31,200,"2",0,"",""
"M8106","True",31,200,"2",0,"",""
"M8107","True",31,200,"2",0,"",""
"M8108","True",31,200,"2",0,"",""
"M8109","True",31,200,"2",0,"",""
"M811","True",1,200,"2",0,"",""
"M8110","True",1,200,"2",0,"",""
"M8111","True",1,200,"2",0,"",""
"M8112","True",1,200,"2",0,"",""
"M8113","True",1,200,"2",0,"",""
"M8114","True",1,200,"2",0,"",""
"M8115","True",1,200,"2",0,"",""
"M8116","True",1,200,"2",0,"",""
"M8117","True",1,200,"2",0,"",""
"M8118","True",1,200,"2",0,"",""
"M8119","True",1,200,"2",0,"",""
"M812","True",0,200,"12",0,"",""
"M8120","True",0,200,"12",0,"",""
"M8121","True",0,200,"12",0,"",""
"M8122","True",0,200,"12",0,"",""
"M8123","True",0,200,"12",0,"",""
"M8124","True",0,200,"12",0,"",""
"M8125","True",0,200,"12",0,"",""
"M8126","True",0,200,"12",0,"",""
"M8127","True",0,200,"12",0,"",""
"M8128","True",0,200,"12",0,"",""
"M8129","True",0,200,"12",0,"",""
"M813","True",0,200,"12",0,"",""
"M8130","True",0,200,"12",0,"",""
"M8131","True",0,200,"12",0,"",""
"M8132","True",0,200,"12",0,"",""
"M8133","True",0,200,"12",0,"",""
"M8134","True",0,200,"12",0,"",""
"M8135","True",0,200,"12",0,"",""
"M8136","True",0,200,"12",0,"",""
"M8137","True",0,200,"12",0,"",""
"M8138","True",0,200,"12",0,"",""
"M8139","True",0,200,"12",0,"",""
"M814","True",0,200,"12",0,"",""
"M8140","True",0,200,"12",0,"",""
"M8141","True",0,200,"12",0,"",""
"M8142","True",0,200,"12",0,"",""
"M8143","True",0,200,"12",0,"",""
"M8144","True",0,200,"12",0,"",""
"M8145","True",0,200,"12",0,"",""
"M8146","True",0,200,"12",0,"",""
"M8147","True",0,200,"12",0,"",""
"M8148","True",0,200,"12",0,"",""
"M8149","True",0,200,"12",0,"",""
"M815","True",1,200,"12",0,"",""
"M8150","True",1,200,"12",0,"",""
"M8151","True",1,200,"12",0,"",""
"M8152","True",1,200,"12",0,"",""
"M8153","True",1,200,"12",0,"",""
"M8154","True",1,200,"12",0,"",""
"M8155","True",1,200,"12",0,"",""
"M8156","True",1,200,"12",0,"",""
"M8157","True",1,200,"12",0,"",""
"M8158","True",1,200,"12",0,"",""
"M8159","True",1,200,"12",0,"",""
"M816","True",0,200,"12",0,"",""
"M8160","True",0,200,"12",0,"",""
"M8161","True",0,200,"12",0,"",""
"M8162","True",0,200,"12",0,"",""
"M8163","True",0,200,"12",0,"",""
"M8164","True",0,200,"12",0,"",""
"M8165","True",0,200,"12",0,"",""
"M8166","True",0,200,"12",0,"",""
"M8167","True",0,200,"12",0,"",""
"M8168","True",0,200,"12",0,"",""
"M8169","True",0,200,"12",0,"",""
"M818","True",0,200,"12",0,"",""
"M8180","True",0,200,"12",0,"",""
"M8181","True",0,200,"12",0,"",""
"M8182","True",0,200,"12",0,"",""
"M8183","True",0,200,"12",0,"",""
"M8184","True",0,200,"12",0,"",""
"M8185","True",0,200,"12",0,"",""
"M8186","True",0,200,"12",0,"",""
"M8187","True",0,200,"12",0,"",""
"M8188","True",0,200,"12",0,"",""
"M8189","True",0,200,"12",0,"",""
"M819","True",0,200,"12",0,"",""
"M8190","True",0,200,"12",0,"",""
"M8191","True",0,200,"12",0,"",""
"M8192","True",0,200,"12",0,"",""
"M8193","True",0,200,"12",0,"",""
"M8194","True",0,200,"12",0,"",""
"M8195","True",0,200,"12",0,"",""
"M8196","True",0,200,"12",0,"",""
"M8197","True",0,200,"12",0,"",""
"M8198","True",0,200,"12",0,"",""
"M8199","True",0,200,"12",0,"",""
"M82","True",0,200,"12",0,"",""
"M820","True",0,200,"12",0,"",""
"M8200","True",0,200,"12",0,"",""
"M8201","True",0,200,"12",0,"",""
"M8202","True",0,200,"12",0,"",""
"M8203","True",0,200,"12",0,"",""
"M8204","True",0,200,"12",0,"",""
"M8205","True",0,200,"12",0,"",""
"M8206","True",0,200,"12",0,"",""
"M8207","True",0,200,"12",0,"",""
"M8208","True",0,200,"12",0,"",""
"M8209","True",0,200,"12",0,"",""
"M821","True",0,200,"12",0,"",""
"M8210","True",0,200,"12",0,"",""
"M8211","True",0,200,"12",0,"",""
"M8212","True",0,200,"12",0,"",""
"M8213","True",0,200,"12",0,"",""
"M8214","True",0,200,"12",0,"",""
"M8215","True",0,200,"12",0,"",""
"M8216","True",0,200,"12",0,"",""
"M8217","True",0,200,"12",0,"",""
"M8218","True",0,200,"12",0,"",""
"M8219","True",0,200,"12",0,"",""
"M828","True",0,200,"12",0,"",""
"M8280","True",0,200,"12",0,"",""
"M8281","True",0,200,"12",0,"",""
"M8282","True",0,200,"12",0,"",""
"M8283","True",0,200,"12",0,"",""
"M8284","True",0,200,"12",0,"",""
"M8285","True",0,200,"12",0,"",""
"M8286","True",0,200,"12",0,"",""
"M8287","True",0,200,"12",0,"",""
"M8288","True",0,200,"12",0,"",""
"M8289","True",0,200,"12",0,"",""
"M83","True",1,200,"12",0,"",""
"M830","True",12,55,"2",0,"",""
"M8300","True",9,60,"2",0,"",""
"M8301","True",9,60,"2",0,"",""
"M8302","True",9,60,"2",0,"",""
"M8303","True",9,60,"2",0,"",""
"M8304","True",9,60,"2",0,"",""
"M8305","True",9,60,"2",0,"",""
"M8306","True",9,60,"2",0,"",""
"M8307","True",9,60,"2",0,"",""
"M8308","True",9,60,"2",0,"",""
"M8309","True",9,60,"2",0,"",""
"M831","True",31,200,"12",0,"",""
"M8310","True",31,200,"12",0,"",""
"M8311","True",31,200,"12",0,"",""
"M8312","True",31,200,"12",0,"",""
"M8313","True",31,200,"12",0,"",""
"M8314","True",31,200,"12",0,"",""
"M8315","True",31,200,"12",0,"",""
"M8316","True",31,200,"12",0,"",""
"M8317","True",31,200,"12",0,"",""
"M8318","True",31,200,"12",0,"",""
"M8319","True",31,200,"12",0,"",""
"M832","True",16,200,"12",0,"",""
"M8320","True",16,200,"12",0,"",""
"M8321","True",16,200,"12",0,"",""
"M8322","True",16,200,"12",0,"",""
"M8323","True",16,200,"12",0,"",""
"M8324","True",16,200,"12",0,"",""
"M8325","True",16,200,"12",0,"",""
"M8326","True",16,200,"12",0,"",""
"M8327","True",16,200,"12",0,"",""
"M8328","True",16,200,"12",0,"",""
"M8329","True",16,200,"12",0,"",""
"M833","True",16,200,"12",0,"",""
"M8330","True",16,200,"12",0,"",""
"M8331","True",16,200,"12",0,"",""
"M8332","True",16,200,"12",0,"",""
"M8333","True",16,200,"12",0,"",""
"M8334","True",16,200,"12",0,"",""
"M8335","True",16,200,"12",0,"",""
"M8336","True",16,200,"12",0,"",""
"M8337","True",16,200,"12",0,"",""
"M8338","True",16,200,"12",0,"",""
"M8339","True",16,200,"12",0,"",""
"M834","True",1,200,"12",0,"",""
"M8340","True",1,200,"12",0,"",""
"M8341","True",1,200,"12",0,"",""
"M8342","True",1,200,"12",0,"",""
"M8343","True",1,200,"12",0,"",""
"M8344","True",1,200,"12",0,"",""
"M8345","True",1,200,"12",0,"",""
"M8346","True",1,200,"12",0,"",""
"M8347","True",1,200,"12",0,"",""
"M8348","True",1,200,"12",0,"",""
"M8349","True",1,200,"12",0,"",""
"M835","True",16,200,"12",0,"",""
"M8350","True",16,200,"12",0,"",""
"M8351","True",16,200,"12",0,"",""
"M8352","True",16,200,"12",0,"",""
"M8353","True",16,200,"12",0,"",""
"M8354","True",16,200,"12",0,"",""
"M8355","True",16,200,"12",0,"",""
"M8356","True",16,200,"12",0,"",""
"M8357","True",16,200,"12",0,"",""
"M8358","True",16,200,"12",0,"",""
"M8359","True",16,200,"12",0,"",""
"M838","True",16,200,"12",0,"",""
"M8380","True",16,200,"12",0,"",""
"M8381","True",16,200,"12",0,"",""
"M8382","True",16,200,"12",0,"",""
"M8383","True",16,200,"12",0,"",""
"M8384","True",16,200,"12",0,"",""
"M8385","True",16,200,"12",0,"",""
"M8386","True",16,200,"12",0,"",""
"M8387","True",16,200,"12",0,"",""
"M8388","True",16,200,"12",0,"",""
"M8389","True",16,200,"12",0,"",""
"M839","True",16,200,"12",0,"",""
"M8390","True",16,200,"12",0,"",""
"M8391","True",16,200,"12",0,"",""
"M8392","True",16,200,"12",0,"",""
"M8393","True",16,200,"12",0,"",""
"M8394","True",16,200,"12",0,"",""
"M8395","True",16,200,"12",0,"",""
"M8396","True",16,200,"12",0,"",""
"M8397","True",16,200,"12",0,"",""
"M8398","True",16,200,"12",0,"",""
"M8399","True",16,200,"12",0,"",""
"M84","True",0,200,"12",0,"",""
"M840","True",0,200,"12",0,"",""
"M8400","True",0,200,"12",0,"",""
"M8401","True",0,200,"12",0,"",""
"M8402","True",0,200,"12",0,"",""
"M8403","True",0,200,"12",0,"",""
"M8404","True",0,200,"12",0,"",""
"M8405","True",0,200,"12",0,"",""
"M8406","True",0,200,"12",0,"",""
"M8407","True",0,200,"12",0,"",""
"M8408","True",0,200,"12",0,"",""
"M8409","True",0,200,"12",0,"",""
"M841","True",0,200,"12",0,"",""
"M8410","True",0,200,"12",0,"",""
"M8411","True",0,200,"12",0,"",""
"M8412","True",0,200,"12",0,"",""
"M8413","True",0,200,"12",0,"",""
"M8414","True",0,200,"12",0,"",""
"M8415","True",0,200,"12",0,"",""
"M8416","True",0,200,"12",0,"",""
"M8417","True",0,200,"12",0,"",""
"M8418","True",0,200,"12",0,"",""
"M8419","True",0,200,"12",0,"",""
"M842","True",0,200,"12",0,"",""
"M8420","True",0,200,"12",0,"",""
"M8421","True",0,200,"12",0,"",""
"M8422","True",0,200,"12",0,"",""
"M8423","True",0,200,"12",0,"",""
"M8424","True",0,200,"12",0,"",""
"M8425","True",0,200,"12",0,"",""
"M8426","True",0,200,"12",0,"",""
"M8427","True",0,200,"12",0,"",""
"M8428","True",0,200,"12",0,"",""
"M8429","True",0,200,"12",0,"",""
"M843","True",0,200,"12",0,"",""
"M8430","True",0,200,"12",0,"",""
"M8431","True",0,200,"12",0,"",""
"M8432","True",0,200,"12",0,"",""
"M8433","True",0,200,"12",0,"",""
"M8434","True",0,200,"12",0,"",""
"M8435","True",0,200,"12",0,"",""
"M8436","True",0,200,"12",0,"",""
"M8437","True",0,200,"12",0,"",""
"M8438","True",0,200,"12",0,"",""
"M8439","True",0,200,"12",0,"",""
"M844","True",0,200,"12",0,"",""
"M8440","True",0,200,"12",0,"",""
"M8441","True",0,200,"12",0,"",""
"M8442","True",0,200,"12",0,"",""
"M8443","True",0,200,"12",0,"",""
"M8444","True",0,200,"12",0,"",""
"M8445","True",0,200,"12",0,"",""
"M8446","True",0,200,"12",0,"",""
"M8447","True",0,200,"12",0,"",""
"M8448","True",0,200,"12",0,"",""
"M8449","True",0,200,"12",0,"",""
"M848","True",0,200,"12",0,"",""
"M8480","True",0,200,"12",0,"",""
"M8481","True",0,200,"12",0,"",""
"M8482","True",0,200,"12",0,"",""
"M8483","True",0,200,"12",0,"",""
"M8484","True",0,200,"12",0,"",""
"M8485","True",0,200,"12",0,"",""
"M8486","True",0,200,"12",0,"",""
"M8487","True",0,200,"12",0,"",""
"M8488","True",0,200,"12",0,"",""
"M8489","True",0,200,"12",0,"",""
"M849","True",0,200,"12",0,"",""
"M8490","True",0,200,"12",0,"",""
"M8491","True",0,200,"12",0,"",""
"M8492","True",0,200,"12",0,"",""
"M8493","True",0,200,"12",0,"",""
"M8494","True",0,200,"12",0,"",""
"M8495","True",0,200,"12",0,"",""
"M8496","True",0,200,"12",0,"",""
"M8497","True",0,200,"12",0,"",""
"M8498","True",0,200,"12",0,"",""
"M8499","True",0,200,"12",0,"",""
"M85","True",0,200,"12",0,"",""
"M850","True",0,200,"12",0,"",""
"M8500","True",0,200,"12",0,"",""
"M8501","True",0,200,"12",0,"",""
"M8502","True",0,200,"12",0,"",""
"M8503","True",0,200,"12",0,"",""
"M8504","True",0,200,"12",0,"",""
"M8505","True",0,200,"12",0,"",""
"M8506","True",0,200,"12",0,"",""
"M8507","True",0,200,"12",0,"",""
"M8508","True",0,200,"12",0,"",""
"M8509","True",0,200,"12",0,"",""
"M851","True",0,200,"12",0,"",""
"M8510","True",0,200,"12",0,"",""
"M8511","True",0,200,"12",0,"",""
"M8512","True",0,200,"12",0,"",""
"M8513","True",0,200,"12",0,"",""
"M8514","True",0,200,"12",0,"",""
"M8515","True",0,200,"12",0,"",""
"M8516","True",0,200,"12",0,"",""
"M8517","True",0,200,"12",0,"",""
"M8518","True",0,200,"12",0,"",""
"M8519","True",0,200,"12",0,"",""
"M852","True",0,200,"12",0,"",""
"M8520","True",0,200,"12",0,"",""
"M8521","True",0,200,"12",0,"",""
"M8522","True",0,200,"12",0,"",""
"M8523","True",0,200,"12",0,"",""
"M8524","True",0,200,"12",0,"",""
"M8525","True",0,200,"12",0,"",""
"M8526","True",0,200,"12",0,"",""
"M8527","True",0,200,"12",0,"",""
"M8528","True",0,200,"12",0,"",""
"M8529","True",0,200,"12",0,"",""
"M853","True",0,200,"12",0,"",""
"M8530","True",0,200,"12",0,"",""
"M8531","True",0,200,"12",0,"",""
"M8532","True",0,200,"12",0,"",""
"M8533","True",0,200,"12",0,"",""
"M8534","True",0,200,"12",0,"",""
"M8535","True",0,200,"12",0,"",""
"M8536","True",0,200,"12",0,"",""
"M8537","True",0,200,"12",0,"",""
"M8538","True",0,200,"12",0,"",""
"M8539","True",0,200,"12",0,"",""
"M854","True",0,200,"12",0,"",""
"M8540","True",0,200,"12",0,"",""
"M8541","True",0,200,"12",0,"",""
"M8542","True",0,200,"12",0,"",""
"M8543","True",0,200,"12",0,"",""
"M8544","True",0,200,"12",0,"",""
"M8545","True",0,200,"12",0,"",""
"M8546","True",0,200,"12",0,"",""
"M8547","True",0,200,"12",0,"",""
"M8548","True",0,200,"12",0,"",""
"M8549","True",0,200,"12",0,"",""
"M855","True",0,200,"12",0,"",""
"M8550","True",0,200,"12",0,"",""
"M8551","True",0,200,"12",0,"",""
"M8552","True",0,200,"12",0,"",""
"M8553","True",0,200,"12",0,"",""
"M8554","True",0,200,"12",0,"",""
"M8555","True",0,200,"12",0,"",""
"M8556","True",0,200,"12",0,"",""
"M8557","True",0,200,"12",0,"",""
"M8558","True",0,200,"12",0,"",""
"M8559","True",0,200,"12",0,"",""
"M856","True",0,200,"12",0,"",""
"M8560","True",0,200,"12",0,"",""
"M8561","True",0,200,"12",0,"",""
"M8562","True",0,200,"12",0,"",""
"M8563","True",0,200,"12",0,"",""
"M8564","True",0,200,"12",0,"",""
"M8565","True",0,200,"12",0,"",""
"M8566","True",0,200,"12",0,"",""
"M8567","True",0,200,"12",0,"",""
"M8568","True",0,200,"12",0,"",""
"M8569","True",0,200,"12",0,"",""
"M858","True",0,200,"12",0,"",""
"M8580","True",0,200,"12",0,"",""
"M8581","True",0,200,"12",0,"",""
"M8582","True",0,200,"12",0,"",""
"M8583","True",0,200,"12",0,"",""
"M8584","True",0,200,"12",0,"",""
"M8585","True",0,200,"12",0,"",""
"M8586","True",0,200,"12",0,"",""
"M8587","True",0,200,"12",0,"",""
"M8588","True",0,200,"12",0,"",""
"M8589","True",0,200,"12",0,"",""
"M859","True",0,200,"12",0,"",""
"M8590","True",0,200,"12",0,"",""
"M8591","True",0,200,"12",0,"",""
"M8592","True",0,200,"12",0,"",""
"M8593","True",0,200,"12",0,"",""
"M8594","True",0,200,"12",0,"",""
"M8595","True",0,200,"12",0,"",""
"M8596","True",0,200,"12",0,"",""
"M8597","True",0,200,"12",0,"",""
"M8598","True",0,200,"12",0,"",""
"M8599","True",0,200,"12",0,"",""
"M86","True",0,200,"12",0,"",""
"M860","True",0,200,"12",0,"",""
"M8600","True",0,200,"12",0,"",""
"M8601","True",0,200,"12",0,"",""
"M8602","True",0,200,"12",0,"",""
"M8603","True",0,200,"12",0,"",""
"M8604","True",0,200,"12",0,"",""
"M8605","True",0,200,"12",0,"",""
"M8606","True",0,200,"12",0,"",""
"M8607","True",0,200,"12",0,"",""
"M8608","True",0,200,"12",0,"",""
"M8609","True",0,200,"12",0,"",""
"M861","True",0,200,"12",0,"",""
"M8610","True",0,200,"12",0,"",""
"M8611","True",0,200,"12",0,"",""
"M8612","True",0,200,"12",0,"",""
"M8613","True",0,200,"12",0,"",""
"M8614","True",0,200,"12",0,"",""
"M8615","True",0,200,"12",0,"",""
"M8616","True",0,200,"12",0,"",""
"M8617","True",0,200,"12",0,"",""
"M8618","True",0,200,"12",0,"",""
"M8619","True",0,200,"12",0,"",""
"M862","True",0,200,"12",0,"",""
"M8620","True",0,200,"12",0,"",""
"M8621","True",0,200,"12",0,"",""
"M8622","True",0,200,"12",0,"",""
"M8623","True",0,200,"12",0,"",""
"M8624","True",0,200,"12",0,"",""
"M8625","True",0,200,"12",0,"",""
"M8626","True",0,200,"12",0,"",""
"M8627","True",0,200,"12",0,"",""
"M8628","True",0,200,"12",0,"",""
"M8629","True",0,200,"12",0,"",""
"M863","True",0,200,"12",0,"",""
"M8630","True",0,200,"12",0,"",""
"M8631","True",0,200,"12",0,"",""
"M8632","True",0,200,"12",0,"",""
"M8633","True",0,200,"12",0,"",""
"M8634","True",0,200,"12",0,"",""
"M8635","True",0,200,"12",0,"",""
"M8636","True",0,200,"12",0,"",""
"M8637","True",0,200,"12",0,"",""
"M8638","True",0,200,"12",0,"",""
"M8639","True",0,200,"12",0,"",""
"M864","True",0,200,"12",0,"",""
"M8640","True",0,200,"12",0,"",""
"M8641","True",0,200,"12",0,"",""
"M8642","True",0,200,"12",0,"",""
"M8643","True",0,200,"12",0,"",""
"M8644","True",0,200,"12",0,"",""
"M8645","True",0,200,"12",0,"",""
"M8646","True",0,200,"12",0,"",""
"M8647","True",0,200,"12",0,"",""
"M8648","True",0,200,"12",0,"",""
"M8649","True",0,200,"12",0,"",""
"M865","True",0,200,"12",0,"",""
"M8650","True",0,200,"12",0,"",""
"M8651","True",0,200,"12",0,"",""
"M8652","True",0,200,"12",0,"",""
"M8653","True",0,200,"12",0,"",""
"M8654","True",0,200,"12",0,"",""
"M8655","True",0,200,"12",0,"",""
"M8656","True",0,200,"12",0,"",""
"M8657","True",0,200,"12",0,"",""
"M8658","True",0,200,"12",0,"",""
"M8659","True",0,200,"12",0,"",""
"M866","True",0,200,"12",0,"",""
"M8660","True",0,200,"12",0,"",""
"M8661","True",0,200,"12",0,"",""
"M8662","True",0,200,"12",0,"",""
"M8663","True",0,200,"12",0,"",""
"M8664","True",0,200,"12",0,"",""
"M8665","True",0,200,"12",0,"",""
"M8666","True",0,200,"12",0,"",""
"M8667","True",0,200,"12",0,"",""
"M8668","True",0,200,"12",0,"",""
"M8669","True",0,200,"12",0,"",""
"M868","True",0,200,"12",0,"",""
"M8680","True",0,200,"12",0,"",""
"M8681","True",0,200,"12",0,"",""
"M8682","True",0,200,"12",0,"",""
"M8683","True",0,200,"12",0,"",""
"M8684","True",0,200,"12",0,"",""
"M8685","True",0,200,"12",0,"",""
"M8686","True",0,200,"12",0,"",""
"M8687","True",0,200,"12",0,"",""
"M8688","True",0,200,"12",0,"",""
"M8689","True",0,200,"12",0,"",""
"M869","True",0,200,"12",0,"",""
"M8690","True",0,200,"12",0,"",""
"M8691","True",0,200,"12",0,"",""
"M8692","True",0,200,"12",0,"",""
"M8693","True",0,200,"12",0,"",""
"M8694","True",0,200,"12",0,"",""
"M8695","True",0,200,"12",0,"",""
"M8696","True",0,200,"12",0,"",""
"M8697","True",0,200,"12",0,"",""
"M8698","True",0,200,"12",0,"",""
"M8699","True",0,200,"12",0,"",""
"M87","True",0,200,"12",0,"",""
